assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoformpanther_family	date	annotation_extension_class	taxonParkinsonsUK-UCL	MGI:MGI:98958	Wnt5a	MGI:MGI:2679774|PMID:14557550		GO:0022008	neurogenesis	IDA			20151201	EMAPA:16974	NCBITaxon:10090
InterPro	Xenbase:XB-GENE-1008034	nav2	GO_REF:0000002		GO:0022008	neurogenesis	IEA	InterPro:IPR039041		20220314		NCBITaxon:8364
UniProt	Xenbase:XB-GENE-1018260	foxb1.S	PMID:11404077		GO:0022008	neurogenesis	IEP			20060926		NCBITaxon:8355
UniProt	Xenbase:XB-GENE-865648	irx1.L	PMID:11171338		GO:0022008	neurogenesis	IMP			20090921		NCBITaxon:8355
Ensembl	Xenbase:XB-GENE-998025	pcsk9	GO_REF:0000107		GO:0022008	neurogenesis	IEA	UniProtKB:E7F2J6|ensembl:ENSDARP00000104114		20211127		NCBITaxon:8364
UniProt	Xenbase:XB-GENE-6254076	irx1.S	GO_REF:0000024		GO:0022008	neurogenesis	ISS	UniProtKB:Q9YGK8		20090921		NCBITaxon:8355
InterPro	Xenbase:XB-GENE-17339287	bhlhe22.S	GO_REF:0000002		GO:0022008	neurogenesis	IEA	InterPro:IPR032654		20220314		NCBITaxon:8355
InterPro	Xenbase:XB-GENE-17339286	bhlhe22.L	GO_REF:0000002		GO:0022008	neurogenesis	IEA	InterPro:IPR032654		20220314		NCBITaxon:8355
InterPro	Xenbase:XB-GENE-981217	nav1	GO_REF:0000002		GO:0022008	neurogenesis	IEA	InterPro:IPR039041		20220314		NCBITaxon:8364
UniProt	Xenbase:XB-GENE-951500	akirin2.S	PMID:28193841		GO:0022008	neurogenesis	IDA			20220118		NCBITaxon:8355
InterPro	Xenbase:XB-GENE-6486473	nav2.L	GO_REF:0000002		GO:0022008	neurogenesis	IEA	InterPro:IPR039041		20220314		NCBITaxon:8355
Ensembl	Xenbase:XB-GENE-978999	kif11	GO_REF:0000107		GO:0022008	neurogenesis	IEA	UniProtKB:F1QK82|ensembl:ENSDARP00000006884		20211127		NCBITaxon:8364
GO_Central	UniProtKB:A0A6I8QFE8	erbb3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8364
GO_Central	UniProtKB:A0A6I8RIZ7	trak2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:8364
InterPro	Xenbase:XB-GENE-17330920	nav2.S	GO_REF:0000002		GO:0022008	neurogenesis	IEA	InterPro:IPR039041		20220314		NCBITaxon:8355
GO_Central	UniProtKB:A4IHT5	lpar1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002733659|RGD:620563		20201025		NCBITaxon:8364
InterPro	Xenbase:XB-GENE-6457792	bhlhe22	GO_REF:0000002		GO:0022008	neurogenesis	IEA	InterPro:IPR032654		20220314		NCBITaxon:8364
GO_Central	Xenbase:XB-GENE-5992917	trak1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:8364
GO_Central	UniProtKB:A0A6I8S7Y3	erbb2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8364
UniProt	Xenbase:XB-GENE-12484897	vxn.L	PMID:29518376		GO:0022008	neurogenesis	IMP			20180321		NCBITaxon:8355
RGD	RGD:1561849	Vxn	RGD:1624291		GO:0022008	neurogenesis	ISO	MGI:1924232		20180321		NCBITaxon:10116
RGD	RGD:71076	Lhx2	RGD:1624291		GO:0022008	neurogenesis	ISO	MGI:96785		20110418		NCBITaxon:10116
InterPro	RGD:1306259	Nav3	GO_REF:0000002|RGD:1600115		GO:0022008	neurogenesis	IEA	InterPro:IPR039041		20221109		NCBITaxon:10116
UniProt	WB:WBGene00000095	aha-1	WB_REF:WBPaper00013450|PMID:15136141		GO:0022008	neurogenesis	IMP			20121109		NCBITaxon:6239
UniProt	Xenbase:XB-GENE-865039	prmt1.L	PMID:16214893		GO:0022008	neurogenesis	IMP			20091214		NCBITaxon:8355
InterPro	Xenbase:XB-GENE-6485776	neurog1.L	GO_REF:0000002		GO:0022008	neurogenesis	IEA	InterPro:IPR032653		20220314		NCBITaxon:8355
UniProt	Xenbase:XB-GENE-1017467	dvl2.L	PMID:7600981		GO:0022008	neurogenesis	IMP			20070219		NCBITaxon:8355
UniProt	Xenbase:XB-GENE-1017461	dvl2	GO_REF:0000024		GO:0022008	neurogenesis	ISS	UniProtKB:P51142		20081002		NCBITaxon:8364
CACAO	Xenbase:XB-GENE-997967	dmrta2.S	PMID:23064029		GO:0022008	neurogenesis	IMP			20121016		NCBITaxon:8355
GO_Central	UniProtKB:A0A6I8T106	egfr	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8364
GO_Central	UniProtKB:H2MTN7	egfr	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8090
GO_Central	UniProtKB:H2MT71	LOC101172909	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002702901|MGI:MGI:2685844|ZFIN:ZDB-GENE-041114-172|UniProtKB:Q9H4Q4		20200808		NCBITaxon:8090
GO_Central	UniProtKB:H2MMW0	erbb4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8090
GO_Central	UniProtKB:G1K8R1	CXCR4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002573776|RGD:620465|ZFIN:ZDB-GENE-010614-1|MGI:MGI:109563		20220413		NCBITaxon:28377
GO_Central	UniProtKB:H2N2L3	daglb	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:8090
GO_Central	UniProtKB:T1FQL4	20211111	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:6412
GO_Central	UniProtKB:G1K9I6	BTBD3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:28377
GO_Central	UniProtKB:G1KC71	ERBB2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:28377
GO_Central	UniProtKB:T1FSH5	20211772	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:6412
GO_Central	UniProtKB:T1G4F0	20215948	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:6412
GO_Central	UniProtKB:A0A3B3I7E6	LOC101168599	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:8090
GO_Central	UniProtKB:A0A3B3HYP1	LOC101155262	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:8090
GO_Central	UniProtKB:A0A5F8HIC1	TRAK1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:13616
GO_Central	UniProtKB:A0A3B3HNF4	LOC100049444	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002573776|RGD:620465|ZFIN:ZDB-GENE-010614-1|MGI:MGI:109563		20220413		NCBITaxon:8090
GO_Central	UniProtKB:A0A3B3HL02	LOC101165379	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8090
GO_Central	UniProtKB:A0A3B3IEZ9	LOC101173611	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:8090
GO_Central	UniProtKB:H2LN56	trak1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:8090
GO_Central	UniProtKB:H2LMA1	LOC101174230	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8090
GO_Central	UniProtKB:H2LU54	LOC101172978	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8090
GO_Central	UniProtKB:F1P8I3	TRAK1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:9615
GO_Central	UniProtKB:A0A337S8Z7	ERBB4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9685
GO_Central	UniProtKB:A0A287ADJ5	BTBD3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9823
GO_Central	UniProtKB:A0A287B1J2	TRAK2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:9823
GO_Central	UniProtKB:A0A337S424	EGFR	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9685
GO_Central	UniProtKB:A0A287A7D5	BTBD6	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9823
GO_Central	UniProtKB:A0A337S282	BTBD3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9685
GO_Central	UniProtKB:F7D8I9	LPAR1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002733659|RGD:620563		20201025		NCBITaxon:9258
GO_Central	UniProtKB:P61072	CXCR4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002573776|RGD:620465|ZFIN:ZDB-GENE-010614-1|MGI:MGI:109563		20220413		NCBITaxon:9598
GO_Central	UniProtKB:F7DND6	BTBD3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9796
GO_Central	UniProtKB:T1EGM6	20195726	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:6412
GO_Central	UniProtKB:H2LEU4	LOC101169984	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:8090
GO_Central	UniProtKB:T1EEW8	20195120	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:6412
GO_Central	UniProtKB:E2QXQ5	DAGLB	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:9615
GO_Central	UniProtKB:F7FUD7	PRDM12	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002702901|MGI:MGI:2685844|ZFIN:ZDB-GENE-041114-172|UniProtKB:Q9H4Q4		20200808		NCBITaxon:13616
GO_Central	UniProtKB:E2QTB3	TRAK2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:9615
GO_Central	UniProtKB:F7G3H1	ERBB4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9544
GO_Central	UniProtKB:F7GAV2	ERBB4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9258
GO_Central	UniProtKB:F7EB48	DAGLB	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:13616
GO_Central	UniProtKB:F7F4S0	CXCR4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002573776|RGD:620465|ZFIN:ZDB-GENE-010614-1|MGI:MGI:109563		20220413		NCBITaxon:9258
GO_Central	UniProtKB:A0A287BEQ4	DAGLB	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:9823
GO_Central	UniProtKB:A0A6I8P6E6	TRAK2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:9258
GO_Central	UniProtKB:F7B2I8	EGFR	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:13616
GO_Central	UniProtKB:F7B5K2	F7B5K2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:7719
GO_Central	UniProtKB:C3YJD3	BRAFLDRAFT_93164	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:7739
GO_Central	UniProtKB:F7BGV2	BTBD3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:13616
GO_Central	UniProtKB:H9H2Q7	H9H2Q7	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002733659|RGD:620563		20201025		NCBITaxon:9544
GO_Central	UniProtKB:M3W5A2	TRAK2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:9685
GO_Central	UniProtKB:E9HPB1	DAPPUDRAFT_64737	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:6669
GO_Central	UniProtKB:A0A6I8P268	BTBD3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9258
GO_Central	UniProtKB:A0A6I8NNT9	TRAK1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:9258
GO_Central	UniProtKB:H9FVW5	BTBD1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9544
GO_Central	UniProtKB:H9G5C4	TRAK2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:28377
GO_Central	UniProtKB:F7AAS9	PRDM12	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002702901|MGI:MGI:2685844|ZFIN:ZDB-GENE-041114-172|UniProtKB:Q9H4Q4		20200808		NCBITaxon:9796
GO_Central	UniProtKB:M3WEZ4	DAGLB	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:9685
GO_Central	UniProtKB:M3WLH4	ERBB3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9685
GO_Central	UniProtKB:A0A286ZWJ6	TRAK1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001813314|RGD:1307844|MGI:MGI:1261831|RGD:620915|RGD:68327		20220415		NCBITaxon:9823
GO_Central	UniProtKB:M3X545	BTBD1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9685
GO_Central	UniProtKB:M3WXL0	BTBD6	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9685
GO_Central	UniProtKB:M3WVC2	LPAR1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002733659|RGD:620563		20201025		NCBITaxon:9685
GO_Central	UniProtKB:F6ZUX0	DAGLB	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:9796
GO_Central	UniProtKB:F6ZSZ9	ERBB4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:13616
GO_Central	UniProtKB:M3WYA3	BTBD2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9685
GO_Central	UniProtKB:A7RXA8	v1g163784	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:45351
GO_Central	UniProtKB:F6ZZJ5	BTBD3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9544
GO_Central	UniProtKB:D6WKP1	TcasGA2_TC010446	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:7070
GO_Central	UniProtKB:F1S0X7	PRDM12	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002702901|MGI:MGI:2685844|ZFIN:ZDB-GENE-041114-172|UniProtKB:Q9H4Q4		20200808		NCBITaxon:9823
GO_Central	UniProtKB:F1RIB2	BTBD1	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9823
GO_Central	UniProtKB:E9HBC6	DAPPUDRAFT_327656	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:6669
GO_Central	UniProtKB:E9HG81	DAPPUDRAFT_228725	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:6669
GO_Central	UniProtKB:F6XAN9	BTBD6	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:9796
GO_Central	UniProtKB:E9GVS1	DAPPUDRAFT_306186	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:6669
GO_Central	UniProtKB:A0A2I3RYF9	EGFR	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9598
GO_Central	UniProtKB:F6T440	ERBB4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9796
GO_Central	UniProtKB:A0A2I3T9J4	DAGLB	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:9598
GO_Central	UniProtKB:F6U947	BTBD2	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:13616
GO_Central	UniProtKB:F6SZ23	LOC778964	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:7719
GO_Central	UniProtKB:F6T945	EGFR	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9258
GO_Central	UniProtKB:P79394	CXCR4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002573776|RGD:620465|ZFIN:ZDB-GENE-010614-1|MGI:MGI:109563		20220413		NCBITaxon:9544
GO_Central	UniProtKB:A0A2I3RBL4	A0A2I3RBL4	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN002502099|MGI:MGI:2442032		20220106		NCBITaxon:9598
GO_Central	UniProtKB:F6RXS0	ERBB3	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN000698827|FB:FBgn0003731|RGD:2543|RGD:2561|MGI:MGI:104771|ZFIN:ZDB-GENE-031118-121|MGI:MGI:95410|ZFIN:ZDB-GENE-050107-1|MGI:MGI:95411|ZFIN:ZDB-GENE-030918-4|RGD:69323		20220901		NCBITaxon:9796
GO_Central	UniProtKB:F6SDU9	LOC100184864	PMID:21873635		GO:0022008	neurogenesis	IBA	PANTHER:PTN001229949|MGI:MGI:2385155|FB:FBgn0262871		20220417		NCBITaxon:7719
